pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_01,2026-03-09 20:00:00,0.1538,52.04,33.66,56.69,3.959,0.1456,0.0086,81.17,True,Normal,0,train
PUMP_01,2026-03-09 21:00:00,0.1174,49.36,33.43,58.14,4.034,0.1427,0.0142,81.12,True,Normal,0,train
PUMP_01,2026-03-09 22:00:00,0.1208,49.55,34.67,57.66,4.025,0.1386,0.0166,81.08,True,Normal,0,train
PUMP_01,2026-03-09 23:00:00,0.1132,52.56,33.54,57.61,4.214,0.1335,0.0192,81.04,True,Normal,0,train
PUMP_01,2026-03-10 00:00:00,0.1618,50.95,33.98,57.45,4.086,0.1342,0.0203,81.0,True,Normal,0,train
PUMP_01,2026-03-10 01:00:00,0.1627,46.67,33.13,57.07,4.041,0.1383,0.0235,80.96,True,Normal,0,train
PUMP_01,2026-03-10 02:00:00,0.1685,50.68,34.02,59.43,4.046,0.1407,0.0261,80.92,True,Normal,0,train
PUMP_01,2026-03-10 03:00:00,0.1469,49.13,33.31,56.55,4.147,0.1457,0.0234,80.88,True,Normal,0,train
PUMP_01,2026-03-10 04:00:00,0.1502,51.35,33.29,59.18,3.922,0.1506,0.02,80.83,True,Normal,0,train
PUMP_01,2026-03-10 05:00:00,0.1578,50.61,33.93,58.78,3.985,0.158,0.0081,80.79,True,Normal,0,train
PUMP_01,2026-03-10 06:00:00,0.1817,47.39,34.63,57.54,3.847,0.1613,0.0127,80.75,True,Normal,0,train
PUMP_01,2026-03-10 07:00:00,0.1851,50.4,34.26,58.64,4.045,0.165,0.0161,80.71,True,Normal,0,train
PUMP_01,2026-03-10 08:00:00,0.1706,50.32,34.31,57.81,4.068,0.1654,0.0162,80.67,True,Normal,0,train
PUMP_01,2026-03-10 09:00:00,0.162,50.55,33.92,56.68,3.92,0.1679,0.0137,80.62,True,Normal,0,train
PUMP_01,2026-03-10 10:00:00,0.175,50.86,33.8,56.69,4.115,0.172,0.0108,80.58,True,Normal,0,train
PUMP_01,2026-03-10 11:00:00,0.1488,52.24,34.47,58.79,3.942,0.1705,0.0134,80.54,True,Normal,0,train
PUMP_01,2026-03-10 12:00:00,0.1441,50.62,33.66,58.72,3.973,0.1643,0.0158,80.5,True,Normal,0,train
PUMP_01,2026-03-10 13:00:00,0.1455,50.03,34.5,58.29,4.01,0.1577,0.0134,80.46,True,Normal,0,train
PUMP_01,2026-03-10 14:00:00,0.1303,51.72,34.74,57.53,4.128,0.151,0.0155,80.42,True,Normal,0,train
PUMP_01,2026-03-10 15:00:00,0.1403,53.36,33.5,57.77,3.931,0.1473,0.015,80.38,True,Normal,0,train
PUMP_01,2026-03-10 16:00:00,0.1246,51.37,33.58,57.61,4.023,0.1389,0.0095,80.33,True,Normal,0,train
PUMP_01,2026-03-10 17:00:00,0.1557,50.31,33.67,55.9,4.062,0.1401,0.0112,80.29,True,Normal,0,train
PUMP_01,2026-03-10 18:00:00,0.1482,50.65,33.12,58.07,4.045,0.1408,0.0116,80.25,True,Normal,0,train
PUMP_01,2026-03-10 19:00:00,0.1618,50.38,33.72,58.63,4.048,0.1435,0.0145,80.21,True,Normal,0,train
PUMP_01,2026-03-10 20:00:00,0.1169,50.03,34.78,58.08,4.061,0.1413,0.0176,80.17,True,Normal,0,train
PUMP_01,2026-03-10 21:00:00,0.1715,53.25,33.37,60.12,3.956,0.1464,0.0215,80.12,True,Normal,0,train
PUMP_01,2026-03-10 22:00:00,0.1214,48.88,34.8,56.79,4.135,0.1459,0.0221,80.08,True,Normal,0,train
PUMP_01,2026-03-10 23:00:00,0.1294,51.73,33.74,57.21,3.991,0.1415,0.0224,80.04,True,Normal,0,train
PUMP_01,2026-03-11 00:00:00,0.1407,49.81,35.27,58.16,3.98,0.1403,0.0222,80.0,True,Normal,0,train
PUMP_01,2026-03-11 01:00:00,0.1722,47.78,33.59,58.29,4.108,0.142,0.0245,79.96,True,Normal,0,train
PUMP_01,2026-03-11 02:00:00,0.1584,49.72,33.91,55.72,3.95,0.1489,0.0217,79.92,True,Normal,0,train
PUMP_01,2026-03-11 03:00:00,0.1534,49.18,33.45,58.72,4.026,0.1459,0.019,79.88,True,Normal,0,train
PUMP_01,2026-03-11 04:00:00,0.1468,50.87,33.59,58.3,3.942,0.1502,0.0148,79.83,True,Normal,0,train
PUMP_01,2026-03-11 05:00:00,0.139,50.14,34.8,55.46,4.202,0.1518,0.0124,79.79,True,Normal,0,train
PUMP_01,2026-03-11 06:00:00,0.177,48.47,34.28,57.86,4.185,0.1578,0.0146,79.75,True,Normal,0,train
PUMP_01,2026-03-11 07:00:00,0.1716,52.21,34.62,57.03,3.991,0.1577,0.0145,79.71,True,Normal,0,train
PUMP_01,2026-03-11 08:00:00,0.1789,51.64,33.21,57.46,4.042,0.1611,0.0169,79.67,True,Normal,0,train
PUMP_01,2026-03-11 09:00:00,0.163,52.38,34.39,56.39,4.0,0.1627,0.0165,79.62,True,Normal,0,train
PUMP_01,2026-03-11 10:00:00,0.1154,50.36,33.42,58.5,3.972,0.1575,0.0252,79.58,True,Normal,0,train
PUMP_01,2026-03-11 11:00:00,0.1339,49.95,33.2,60.11,4.01,0.1566,0.026,79.54,True,Normal,0,train
PUMP_01,2026-03-11 12:00:00,0.157,51.06,34.14,58.32,3.997,0.1533,0.0241,79.5,True,Normal,0,train
PUMP_01,2026-03-11 13:00:00,0.1419,49.13,34.14,55.41,3.878,0.1484,0.0226,79.46,True,Normal,0,train
PUMP_01,2026-03-11 14:00:00,0.1366,50.2,34.03,58.34,4.021,0.1413,0.0171,79.42,True,Normal,0,train
PUMP_01,2026-03-11 15:00:00,0.1264,49.74,34.43,57.77,3.997,0.1352,0.0141,79.38,True,Normal,0,train
PUMP_01,2026-03-11 16:00:00,0.1556,47.81,34.52,56.68,4.025,0.1419,0.0122,79.33,True,Normal,0,train
PUMP_01,2026-03-11 17:00:00,0.1472,50.19,34.88,58.42,3.994,0.1441,0.0117,79.29,True,Normal,0,train
PUMP_01,2026-03-11 18:00:00,0.1475,49.34,33.29,59.06,3.971,0.1425,0.0101,79.25,True,Normal,0,train
PUMP_01,2026-03-11 19:00:00,0.1308,49.64,34.9,57.2,4.07,0.1407,0.0112,79.21,True,Normal,0,train
PUMP_01,2026-03-11 20:00:00,0.144,50.55,35.13,56.03,4.043,0.1419,0.0111,79.17,True,Normal,0,train
PUMP_01,2026-03-11 21:00:00,0.1229,51.91,33.78,55.59,4.112,0.1413,0.0121,79.12,True,Normal,0,train
PUMP_01,2026-03-11 22:00:00,0.1431,48.73,33.0,57.2,4.04,0.1392,0.0101,79.08,True,Normal,0,train
PUMP_01,2026-03-11 23:00:00,0.1095,49.5,33.17,57.81,3.984,0.133,0.0148,79.04,True,Normal,0,train
PUMP_01,2026-03-12 00:00:00,0.1265,48.85,33.72,57.38,4.049,0.1295,0.013,79.0,True,Normal,0,train
PUMP_01,2026-03-12 01:00:00,0.1478,48.75,35.21,57.18,3.842,0.1323,0.0151,78.96,True,Normal,0,train
PUMP_01,2026-03-12 02:00:00,0.1906,49.11,34.01,58.68,4.168,0.1401,0.0284,78.92,True,Normal,0,train
PUMP_01,2026-03-12 03:00:00,0.1301,49.71,33.63,58.56,4.022,0.1413,0.0277,78.88,True,Normal,0,train
PUMP_01,2026-03-12 04:00:00,0.14,50.88,33.59,58.24,4.175,0.1408,0.0277,78.83,True,Normal,0,train
PUMP_01,2026-03-12 05:00:00,0.1629,50.48,33.21,58.98,3.93,0.1496,0.0239,78.79,True,Normal,0,train
PUMP_01,2026-03-12 06:00:00,0.1865,48.41,34.52,57.21,3.911,0.1596,0.0249,78.75,True,Normal,0,train
PUMP_01,2026-03-12 07:00:00,0.1627,51.94,33.94,56.69,4.029,0.1621,0.0242,78.71,True,Normal,0,train
PUMP_01,2026-03-12 08:00:00,0.1692,51.42,35.26,57.37,4.029,0.1586,0.0204,78.67,True,Normal,0,train
PUMP_01,2026-03-12 09:00:00,0.152,48.65,34.38,57.29,4.027,0.1622,0.0157,78.62,True,Normal,0,train
PUMP_01,2026-03-12 10:00:00,0.1473,51.84,34.5,55.54,4.015,0.1634,0.0138,78.58,True,Normal,0,train
PUMP_01,2026-03-12 11:00:00,0.1538,50.49,33.85,57.35,3.95,0.1619,0.0144,78.54,True,Normal,0,train
PUMP_01,2026-03-12 12:00:00,0.1401,49.77,33.35,59.33,3.881,0.1542,0.0105,78.5,True,Normal,0,train
PUMP_01,2026-03-12 13:00:00,0.1583,50.54,33.48,58.96,4.023,0.1534,0.0099,78.46,True,Normal,0,train
PUMP_01,2026-03-12 14:00:00,0.1209,49.96,33.18,58.63,3.897,0.1454,0.0135,78.42,True,Normal,0,train
PUMP_01,2026-03-12 15:00:00,0.1563,50.82,34.55,58.16,3.89,0.1461,0.014,78.38,True,Normal,0,train
PUMP_01,2026-03-12 16:00:00,0.1419,50.28,33.77,59.74,3.97,0.1452,0.0141,78.33,True,Normal,0,train
PUMP_01,2026-03-12 17:00:00,0.1371,49.49,34.57,56.73,4.034,0.1424,0.0137,78.29,True,Normal,0,train
PUMP_01,2026-03-12 18:00:00,0.1154,46.96,34.08,56.84,4.159,0.1383,0.0177,78.25,True,Normal,0,train
PUMP_01,2026-03-12 19:00:00,0.1256,50.79,33.82,59.35,4.078,0.1329,0.0152,78.21,True,Normal,0,train
PUMP_01,2026-03-12 20:00:00,0.1593,49.44,33.3,58.03,4.115,0.1393,0.0171,78.17,True,Normal,0,train
PUMP_01,2026-03-12 21:00:00,0.1398,51.17,34.18,57.19,4.052,0.1365,0.015,78.12,True,Normal,0,train
PUMP_01,2026-03-12 22:00:00,0.1492,50.72,33.87,58.66,4.029,0.1377,0.0158,78.08,True,Normal,0,train
PUMP_01,2026-03-12 23:00:00,0.1342,49.48,34.54,57.47,4.2,0.1372,0.0159,78.04,True,Normal,0,train
PUMP_01,2026-03-13 00:00:00,0.1496,51.53,33.57,56.99,3.894,0.143,0.0122,78.0,True,Normal,0,train
PUMP_01,2026-03-13 01:00:00,0.132,50.31,34.37,56.96,3.967,0.144,0.0105,77.96,True,Normal,0,train
PUMP_01,2026-03-13 02:00:00,0.1565,50.25,34.98,58.39,3.973,0.1436,0.0097,77.92,True,Normal,0,train
PUMP_01,2026-03-13 03:00:00,0.1626,49.79,34.16,58.25,4.071,0.1474,0.0121,77.88,True,Normal,0,train
PUMP_01,2026-03-13 04:00:00,0.1635,52.53,34.47,59.82,3.922,0.1497,0.0138,77.83,True,Normal,0,train
PUMP_01,2026-03-13 05:00:00,0.1461,48.93,34.34,57.65,4.061,0.1517,0.0119,77.79,True,Normal,0,train
PUMP_01,2026-03-13 06:00:00,0.1549,49.52,35.14,57.63,4.046,0.1526,0.0119,77.75,True,Normal,0,train
PUMP_01,2026-03-13 07:00:00,0.1677,48.14,34.22,59.73,4.065,0.1586,0.0077,77.71,True,Normal,0,train
PUMP_01,2026-03-13 08:00:00,0.1555,51.09,34.42,59.18,4.064,0.1584,0.0078,77.67,True,Normal,0,train
PUMP_01,2026-03-13 09:00:00,0.1528,49.13,33.98,58.17,4.123,0.1568,0.0077,77.62,True,Normal,0,train
PUMP_01,2026-03-13 10:00:00,0.1836,49.29,33.54,56.13,3.996,0.1601,0.0135,77.58,True,Normal,0,train
PUMP_01,2026-03-13 11:00:00,0.1383,49.22,33.28,57.03,4.042,0.1588,0.0153,77.54,True,Normal,0,train
PUMP_01,2026-03-13 12:00:00,0.1662,50.09,34.76,56.74,3.941,0.1607,0.0155,77.5,True,Normal,0,train
PUMP_01,2026-03-13 13:00:00,0.1301,48.12,33.39,58.04,3.923,0.1544,0.0192,77.46,True,Normal,0,train
PUMP_01,2026-03-13 14:00:00,0.1548,46.64,34.45,57.39,4.141,0.1543,0.0192,77.42,True,Normal,0,train
PUMP_01,2026-03-13 15:00:00,0.1536,50.69,34.25,59.92,3.935,0.1544,0.0192,77.38,True,Normal,0,train
PUMP_01,2026-03-13 16:00:00,0.1337,46.83,34.55,56.11,4.051,0.1461,0.0142,77.33,True,Normal,0,train
PUMP_01,2026-03-13 17:00:00,0.1221,51.28,33.69,56.61,4.042,0.1434,0.0172,77.29,True,Normal,0,train
PUMP_01,2026-03-13 18:00:00,0.1104,52.34,33.53,58.29,4.094,0.1341,0.0175,77.25,True,Normal,0,train
PUMP_01,2026-03-13 19:00:00,0.1311,49.75,34.23,58.63,3.867,0.1343,0.0175,77.21,True,Normal,0,train
PUMP_01,2026-03-13 20:00:00,0.1492,51.95,33.82,54.9,4.071,0.1334,0.0162,77.17,True,Normal,0,train
PUMP_01,2026-03-13 21:00:00,0.1268,49.96,33.26,55.92,3.995,0.1289,0.0129,77.12,True,Normal,0,train
PUMP_01,2026-03-13 22:00:00,0.1465,52.4,35.16,57.68,3.952,0.131,0.0148,77.08,True,Normal,0,train
PUMP_01,2026-03-13 23:00:00,0.1253,49.32,33.53,59.63,3.98,0.1316,0.0145,77.04,True,Normal,0,train
PUMP_01,2026-03-14 00:00:00,0.1465,46.45,33.4,60.27,4.083,0.1376,0.011,77.0,True,Normal,0,train
PUMP_01,2026-03-14 01:00:00,0.1354,49.88,33.85,57.5,4.058,0.1383,0.0106,76.96,True,Normal,0,train
PUMP_01,2026-03-14 02:00:00,0.1538,52.56,34.75,57.8,3.99,0.139,0.0117,76.92,True,Normal,0,train
PUMP_01,2026-03-14 03:00:00,0.1496,50.8,32.7,57.0,3.909,0.1428,0.0105,76.88,True,Normal,0,train
PUMP_01,2026-03-14 04:00:00,0.1408,49.23,34.7,58.76,3.915,0.1419,0.0104,76.83,True,Normal,0,train
PUMP_01,2026-03-14 05:00:00,0.1498,50.49,33.45,59.83,4.06,0.146,0.0068,76.79,True,Normal,0,train
PUMP_01,2026-03-14 06:00:00,0.146,51.46,34.16,59.51,3.898,0.1459,0.0067,76.75,True,Normal,0,train
PUMP_01,2026-03-14 07:00:00,0.14,49.87,33.59,57.97,3.991,0.1467,0.0055,76.71,True,Normal,0,train
PUMP_01,2026-03-14 08:00:00,0.1749,53.94,35.2,56.99,4.214,0.1502,0.0128,76.67,True,Normal,0,train
PUMP_01,2026-03-14 09:00:00,0.1517,49.22,34.07,58.01,4.037,0.1505,0.0128,76.62,True,Normal,0,train
PUMP_01,2026-03-14 10:00:00,0.122,51.5,33.58,59.66,4.059,0.1474,0.0172,76.58,True,Normal,0,train
PUMP_01,2026-03-14 11:00:00,0.1432,51.14,33.82,57.52,3.915,0.1463,0.0172,76.54,True,Normal,0,train
PUMP_01,2026-03-14 12:00:00,0.1637,48.95,34.05,55.82,3.902,0.1493,0.0186,76.5,True,Normal,0,train
PUMP_01,2026-03-14 13:00:00,0.136,49.36,34.11,57.57,4.064,0.1486,0.0191,76.46,True,Normal,0,train
PUMP_01,2026-03-14 14:00:00,0.1675,51.53,34.26,57.67,3.977,0.1474,0.0172,76.42,True,Normal,0,train
PUMP_01,2026-03-14 15:00:00,0.1301,50.22,34.0,55.81,4.094,0.1438,0.0183,76.38,True,Normal,0,train
PUMP_01,2026-03-14 16:00:00,0.1489,50.51,33.17,58.28,4.011,0.1482,0.0149,76.33,True,Normal,0,train
PUMP_01,2026-03-14 17:00:00,0.1559,47.55,33.8,58.61,4.285,0.1504,0.015,76.29,True,Normal,0,train
PUMP_01,2026-03-14 18:00:00,0.1468,50.98,34.36,60.23,3.962,0.1475,0.0135,76.25,True,Normal,0,train
PUMP_01,2026-03-14 19:00:00,0.1197,50.43,33.6,56.4,4.031,0.1448,0.0174,76.21,True,Normal,0,train
PUMP_01,2026-03-14 20:00:00,0.1272,49.9,34.4,58.88,3.936,0.1381,0.0144,76.17,True,Normal,0,train
PUMP_01,2026-03-14 21:00:00,0.1605,50.54,34.02,59.16,4.091,0.1432,0.0162,76.12,True,Normal,0,train
PUMP_01,2026-03-14 22:00:00,0.1329,49.39,33.87,58.62,4.043,0.1405,0.0164,76.08,True,Normal,0,train
PUMP_01,2026-03-14 23:00:00,0.162,49.11,34.72,56.79,3.931,0.1415,0.0177,76.04,True,Normal,0,train
PUMP_01,2026-03-15 00:00:00,0.1435,49.64,32.96,56.72,3.983,0.141,0.0175,76.0,True,Normal,0,train
PUMP_01,2026-03-15 01:00:00,0.1547,49.3,33.59,58.12,4.118,0.1468,0.0146,75.96,True,Normal,0,train
PUMP_01,2026-03-15 02:00:00,0.1342,53.27,34.74,58.11,4.108,0.148,0.0129,75.92,True,Normal,0,train
PUMP_01,2026-03-15 03:00:00,0.1479,51.37,35.1,57.33,3.895,0.1459,0.0114,75.88,True,Normal,0,train
PUMP_01,2026-03-15 04:00:00,0.1455,48.55,35.37,59.55,3.971,0.148,0.0096,75.83,True,Normal,0,train
PUMP_01,2026-03-15 05:00:00,0.163,53.05,34.03,57.52,4.154,0.1481,0.0099,75.79,True,Normal,0,train
PUMP_01,2026-03-15 06:00:00,0.1614,49.35,34.27,55.73,3.995,0.1511,0.0108,75.75,True,Normal,0,train
PUMP_01,2026-03-15 07:00:00,0.1666,50.04,34.49,57.73,4.023,0.1531,0.0126,75.71,True,Normal,0,train
PUMP_01,2026-03-15 08:00:00,0.1513,51.35,34.77,58.58,4.09,0.156,0.0088,75.67,True,Normal,0,train
PUMP_01,2026-03-15 09:00:00,0.1431,47.05,34.19,58.41,3.901,0.1551,0.0098,75.62,True,Normal,0,train
PUMP_01,2026-03-15 10:00:00,0.1577,49.64,34.56,58.4,3.933,0.1572,0.0086,75.58,True,Normal,0,train
PUMP_01,2026-03-15 11:00:00,0.1371,49.14,34.28,59.79,3.982,0.1529,0.0112,75.54,True,Normal,0,train
PUMP_01,2026-03-15 12:00:00,0.1662,50.31,34.31,56.66,4.104,0.1537,0.0121,75.5,True,Normal,0,train
PUMP_01,2026-03-15 13:00:00,0.1457,50.56,33.45,57.49,4.09,0.1502,0.0105,75.46,True,Normal,0,train
PUMP_01,2026-03-15 14:00:00,0.1401,49.88,33.8,59.85,4.066,0.1483,0.0113,75.42,True,Normal,0,train
PUMP_01,2026-03-15 15:00:00,0.1499,49.81,33.69,55.64,3.997,0.1494,0.011,75.38,True,Normal,0,train
PUMP_01,2026-03-15 16:00:00,0.1402,51.6,33.29,57.94,4.098,0.1465,0.0107,75.33,True,Normal,0,train
PUMP_01,2026-03-15 17:00:00,0.1155,50.45,33.01,59.47,3.996,0.1429,0.0165,75.29,True,Normal,0,train
PUMP_01,2026-03-15 18:00:00,0.1241,50.06,33.75,59.46,4.054,0.1359,0.0133,75.25,True,Normal,0,train
PUMP_01,2026-03-15 19:00:00,0.1562,50.22,33.84,58.79,4.081,0.1377,0.0154,75.21,True,Normal,0,train
PUMP_01,2026-03-15 20:00:00,0.1426,52.75,34.06,58.82,4.144,0.1381,0.0155,75.17,True,Normal,0,train
PUMP_01,2026-03-15 21:00:00,0.1177,50.26,34.33,56.75,4.003,0.1327,0.0161,75.12,True,Normal,0,train
PUMP_01,2026-03-15 22:00:00,0.1503,49.23,34.11,59.65,3.979,0.1344,0.0175,75.08,True,Normal,0,train
PUMP_01,2026-03-15 23:00:00,0.139,47.14,33.85,56.56,4.112,0.1383,0.0149,75.04,True,Normal,0,train
PUMP_01,2026-03-16 00:00:00,0.1369,47.85,33.45,56.63,4.118,0.1404,0.0133,75.0,True,Normal,0,train
PUMP_01,2026-03-16 01:00:00,0.1354,49.3,34.53,58.47,3.965,0.137,0.0108,74.96,True,Normal,0,train
PUMP_01,2026-03-16 02:00:00,0.17,49.84,33.94,57.41,3.92,0.1415,0.0174,74.92,True,Normal,0,train
PUMP_01,2026-03-16 03:00:00,0.1276,49.17,33.74,58.25,4.106,0.1432,0.015,74.88,True,Normal,0,train
PUMP_01,2026-03-16 04:00:00,0.1461,50.53,33.89,58.52,3.877,0.1425,0.0147,74.83,True,Normal,0,train
PUMP_01,2026-03-16 05:00:00,0.1615,49.15,33.56,60.13,3.873,0.1462,0.0164,74.79,True,Normal,0,train
PUMP_01,2026-03-16 06:00:00,0.1837,48.63,33.68,58.52,3.987,0.154,0.0214,74.75,True,Normal,0,train
PUMP_01,2026-03-16 07:00:00,0.168,50.92,33.66,57.26,4.008,0.1595,0.0198,74.71,True,Normal,0,train
PUMP_01,2026-03-16 08:00:00,0.146,52.05,33.83,58.81,3.915,0.1555,0.0197,74.67,True,Normal,0,train
PUMP_01,2026-03-16 09:00:00,0.18,48.34,34.39,57.0,4.018,0.1642,0.0162,74.62,True,Normal,0,train
PUMP_01,2026-03-16 10:00:00,0.1347,50.37,34.24,59.1,4.021,0.1623,0.0191,74.58,True,Normal,0,train
PUMP_01,2026-03-16 11:00:00,0.1566,47.14,34.93,58.08,3.962,0.1615,0.0193,74.54,True,Normal,0,train
PUMP_01,2026-03-16 12:00:00,0.1573,47.79,34.73,58.48,4.163,0.1571,0.0159,74.5,True,Normal,0,train
PUMP_01,2026-03-16 13:00:00,0.1342,49.12,35.17,55.86,4.034,0.1515,0.0172,74.46,True,Normal,0,train
PUMP_01,2026-03-16 14:00:00,0.1555,51.7,34.34,55.3,4.09,0.153,0.0171,74.42,True,Normal,0,train
PUMP_01,2026-03-16 15:00:00,0.1352,48.83,34.33,56.2,3.884,0.1456,0.0119,74.38,True,Normal,0,train
PUMP_01,2026-03-16 16:00:00,0.1518,48.78,33.71,60.09,3.883,0.1484,0.0108,74.33,True,Normal,0,train
PUMP_01,2026-03-16 17:00:00,0.1127,50.05,34.5,56.62,4.037,0.1411,0.0172,74.29,True,Normal,0,train
PUMP_01,2026-03-16 18:00:00,0.145,50.06,33.61,58.88,4.148,0.1391,0.0155,74.25,True,Normal,0,train
PUMP_01,2026-03-16 19:00:00,0.1342,48.82,33.12,57.23,3.919,0.1391,0.0155,74.21,True,Normal,0,train
PUMP_01,2026-03-16 20:00:00,0.1586,52.98,34.92,57.71,4.011,0.1396,0.0162,74.17,True,Normal,0,train
PUMP_01,2026-03-16 21:00:00,0.1423,49.6,33.25,57.95,3.901,0.1408,0.0161,74.12,True,Normal,0,train
PUMP_01,2026-03-16 22:00:00,0.1637,50.17,34.26,59.97,3.943,0.1428,0.0183,74.08,True,Normal,0,train
PUMP_01,2026-03-16 23:00:00,0.155,49.4,33.47,58.7,4.015,0.1498,0.0111,74.04,True,Normal,0,train
PUMP_01,2026-03-17 00:00:00,0.1481,50.66,34.68,58.46,3.961,0.1503,0.0109,74.0,True,Normal,0,train
PUMP_01,2026-03-17 01:00:00,0.1644,51.85,34.76,59.56,3.896,0.1553,0.0088,73.96,True,Normal,0,train
PUMP_01,2026-03-17 02:00:00,0.1669,52.5,34.32,57.24,3.894,0.1567,0.01,73.92,True,Normal,0,train
PUMP_01,2026-03-17 03:00:00,0.1641,48.86,34.75,59.28,3.849,0.1604,0.0073,73.88,True,Normal,0,train
PUMP_01,2026-03-17 04:00:00,0.1243,51.65,34.0,59.08,4.038,0.1538,0.0161,73.83,True,Normal,0,train
PUMP_01,2026-03-17 05:00:00,0.1449,50.82,35.34,59.07,4.048,0.1521,0.0165,73.79,True,Normal,0,train
PUMP_01,2026-03-17 06:00:00,0.1808,51.46,34.45,57.81,4.047,0.1576,0.0199,73.75,True,Normal,0,train
PUMP_01,2026-03-17 07:00:00,0.1408,49.86,33.46,57.48,3.927,0.1536,0.0206,73.71,True,Normal,0,train
PUMP_01,2026-03-17 08:00:00,0.1719,49.72,34.04,56.96,4.08,0.1545,0.0213,73.67,True,Normal,0,train
PUMP_01,2026-03-17 09:00:00,0.1677,51.4,33.91,57.03,4.057,0.1551,0.0217,73.62,True,Normal,0,train
PUMP_01,2026-03-17 10:00:00,0.1441,51.43,33.85,56.9,4.001,0.1584,0.0171,73.58,True,Normal,0,train
PUMP_01,2026-03-17 11:00:00,0.1227,52.35,33.01,58.44,3.987,0.1547,0.0223,73.54,True,Normal,0,train
PUMP_01,2026-03-17 12:00:00,0.1415,50.3,34.23,57.73,3.948,0.1481,0.0185,73.5,True,Normal,0,train
PUMP_01,2026-03-17 13:00:00,0.1786,49.84,33.17,58.52,4.015,0.1544,0.0217,73.46,True,Normal,0,train
PUMP_01,2026-03-17 14:00:00,0.1321,46.31,32.48,58.59,4.129,0.1478,0.0213,73.42,True,Normal,0,train
PUMP_01,2026-03-17 15:00:00,0.131,47.58,33.79,56.73,4.091,0.1417,0.0197,73.38,True,Normal,0,train
PUMP_01,2026-03-17 16:00:00,0.1264,49.41,33.55,56.69,3.98,0.1387,0.0205,73.33,True,Normal,0,train
PUMP_01,2026-03-17 17:00:00,0.1586,48.35,33.48,57.73,4.043,0.1447,0.0202,73.29,True,Normal,0,train
PUMP_01,2026-03-17 18:00:00,0.1364,51.22,32.14,57.07,3.912,0.1438,0.0204,73.25,True,Normal,0,train
PUMP_01,2026-03-17 19:00:00,0.131,48.03,33.49,56.94,4.058,0.1359,0.0116,73.21,True,Normal,0,train
PUMP_01,2026-03-17 20:00:00,0.1625,49.25,33.9,60.03,3.934,0.141,0.0155,73.17,True,Normal,0,train
PUMP_01,2026-03-17 21:00:00,0.1516,49.31,33.62,56.16,4.055,0.1444,0.0152,73.12,True,Normal,0,train
PUMP_01,2026-03-17 22:00:00,0.1312,51.81,34.23,60.43,4.238,0.1452,0.0141,73.08,True,Normal,0,train
PUMP_01,2026-03-17 23:00:00,0.1291,49.09,34.84,58.35,3.954,0.1403,0.0136,73.04,True,Normal,0,train
PUMP_01,2026-03-18 00:00:00,0.1674,50.68,34.31,59.18,4.234,0.1455,0.0173,73.0,True,Normal,0,train
PUMP_01,2026-03-18 01:00:00,0.1528,50.29,34.62,59.04,4.039,0.1491,0.0158,72.96,True,Normal,0,train
PUMP_01,2026-03-18 02:00:00,0.1318,51.35,34.67,58.74,3.94,0.144,0.0156,72.92,True,Normal,0,train
PUMP_01,2026-03-18 03:00:00,0.1303,51.28,33.39,59.99,3.936,0.1404,0.0159,72.88,True,Normal,0,train
PUMP_01,2026-03-18 04:00:00,0.1419,49.95,34.26,56.7,4.189,0.1422,0.0153,72.83,True,Normal,0,train
PUMP_01,2026-03-18 05:00:00,0.1411,47.46,34.6,57.81,4.039,0.1442,0.014,72.79,True,Normal,0,train
PUMP_01,2026-03-18 06:00:00,0.1293,49.65,33.74,56.98,3.955,0.1379,0.0091,72.75,True,Normal,0,train
PUMP_01,2026-03-18 07:00:00,0.1432,49.97,33.53,55.96,3.984,0.1363,0.0064,72.71,True,Normal,0,train
PUMP_01,2026-03-18 08:00:00,0.1449,50.43,34.32,57.21,4.034,0.1384,0.0068,72.67,True,Normal,0,train
PUMP_01,2026-03-18 09:00:00,0.1501,48.89,33.11,60.25,3.999,0.1418,0.0069,72.62,True,Normal,0,train
PUMP_01,2026-03-18 10:00:00,0.1804,51.71,33.35,57.79,4.028,0.1482,0.0172,72.58,True,Normal,0,train
PUMP_01,2026-03-18 11:00:00,0.1486,50.02,33.6,60.38,4.142,0.1494,0.0169,72.54,True,Normal,0,train
PUMP_01,2026-03-18 12:00:00,0.1475,48.62,34.27,60.5,3.91,0.1524,0.0139,72.5,True,Normal,0,train
PUMP_01,2026-03-18 13:00:00,0.1551,49.31,34.13,61.59,4.052,0.1544,0.0132,72.46,True,Normal,0,train
PUMP_01,2026-03-18 14:00:00,0.1414,52.89,34.62,60.29,3.994,0.1539,0.0137,72.42,True,Normal,0,train
PUMP_01,2026-03-18 15:00:00,0.1489,51.0,33.45,60.83,3.96,0.1536,0.0138,72.38,True,Normal,0,train
PUMP_01,2026-03-18 16:00:00,0.1455,51.57,33.41,58.39,4.086,0.1478,0.0045,72.33,True,Normal,0,train
PUMP_01,2026-03-18 17:00:00,0.1422,48.44,34.31,58.27,3.883,0.1468,0.005,72.29,True,Normal,0,train
